DocMgmtDocurl,DocMgmtDocName,DocMgmtDocDescr,DocMgmtCategory,DocMgmtDocRvcdCreatedDate,DocMgmtDocMgmtId,DocMgmtSourceprogramarea,DocMgmtSourcefunctionalarea,DocMgmtSourcenumber,DocMgmtSourcetype
"https://mienviro.michigan.gov/ncore/downloadpdf/7621784426946083240",HP1-NF8B-MDEG6 V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"7/31/2020 12:00:00 AM",7621784426946083240,WRD - NPDES,Application/Request,HP1-NF8B-MDEG6,Schedule - Asset Management Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-3373663795635721601",HP3-HWDR-V8Y73 V1.pdf v1,FY20 Biosolids Annual Report,Misc. Application and Request Docs,"10/30/2020 12:00:00 AM",-3373663795635721601,WRD - NPDES,Application/Request,HP3-HWDR-V8Y73,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/5299583232266631464",HP5-16GH-VNKPV V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"12/15/2020 12:00:00 AM",5299583232266631464,WRD - NPDES,Application/Request,HP5-16GH-VNKPV,Schedule - Submit revised draft CIU permit
"https://mienviro.michigan.gov/ncore/downloadpdf/9199088666007251058",HP5-16EW-CW2T4 V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"12/15/2020 12:00:00 AM",9199088666007251058,WRD - NPDES,Application/Request,HP5-16EW-CW2T4,Schedule - Submit response to required actions
"https://mienviro.michigan.gov/ncore/downloadpdf/1630500943979458367",HNT-5SPH-XVKKZ V2.pdf v2,Submission PDF,Misc. Application and Request Docs,"1/28/2021 12:00:00 AM",1630500943979458367,WRD - NPDES,Application/Request,HNT-5SPH-XVKKZ,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-5015938620228106531",HP6-YDST-46BJ3 V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"3/26/2021 12:00:00 AM",-5015938620228106531,WRD - NPDES,Application/Request,HP6-YDST-46BJ3,Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/8103832926959524260",HPB-KP8T-GKSNS V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"9/9/2021 12:00:00 AM",8103832926959524260,WRD - NPDES,Application/Request,HPB-KP8T-GKSNS,Schedule - Certification of Completion of Additional Monitoring Requirements
"https://mienviro.michigan.gov/ncore/downloadpdf/3492103724352203543",HPC-F6W0-X1G7P V1.pdf v1,2021 Biosolids PFAS Monitoring Report;,Misc. Application and Request Docs,"10/14/2021 12:00:00 AM",3492103724352203543,WRD - NPDES,Application/Request,HPC-F6W0-X1G7P,Schedule - Biosolids PFAS Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/3254596432615889974",HPC-RJ1M-FCGM7 V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"10/26/2021 12:00:00 AM",3254596432615889974,WRD - NPDES,Application/Request,HPC-RJ1M-FCGM7,Schedule - NPDES Unscheduled Permit Required Reports
"https://mienviro.michigan.gov/ncore/downloadpdf/8741003816631086568",HPC-K20Z-68T3J V1.pdf v1,FY21 Biosolids Annual Report,Misc. Application and Request Docs,"10/28/2021 12:00:00 AM",8741003816631086568,WRD - NPDES,Application/Request,HPC-K20Z-68T3J,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/6140963438152350458",HPD-MWSX-Y48BC V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"12/1/2021 12:00:00 AM",6140963438152350458,WRD - NPDES,Application/Request,HPD-MWSX-Y48BC,Schedule - PFAS POTW Effluent Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/6509552559668982680",HPC-RJ1M-FCGM7 V2.pdf v2,Submission PDF,Misc. Application and Request Docs,"12/2/2021 12:00:00 AM",6509552559668982680,WRD - NPDES,Application/Request,HPC-RJ1M-FCGM7,Schedule - NPDES Unscheduled Permit Required Reports
"https://mienviro.michigan.gov/ncore/downloadpdf/7929871620943933588",HPD-MWSX-Y48BC V2.pdf v2,Submission PDF,Misc. Application and Request Docs,"12/2/2021 12:00:00 AM",7929871620943933588,WRD - NPDES,Application/Request,HPD-MWSX-Y48BC,Schedule - PFAS POTW Effluent Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-1256077365103863283",HPG-CXVZ-DDE1A V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"3/23/2022 12:00:00 AM",-1256077365103863283,WRD - NPDES,Application/Request,HPG-CXVZ-DDE1A,Schedule - Biosolids PFAS Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-475799617271843387",HPG-1ZNB-Y56ZQ V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"3/24/2022 12:00:00 AM",-475799617271843387,WRD - NPDES,Application/Request,HPG-1ZNB-Y56ZQ,Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-6670479302323436273",LocalLimitsReview_Cadillac WWTP_4-19-2022.pdf,Local Limits IPP Biologist Memo and PEL Sheets,Misc. Application and Request Docs,"4/19/2022 12:00:00 AM",-6670479302323436273,WRD - NPDES,Application/Request,HPG-XCC7-NCG09,Application - IPP Local Limits WQBEL Request Form
"https://mienviro.michigan.gov/ncore/downloadpdf/-3130391630238484165",LocalLimitsReview_Cadillac WWTP_4-19-2022.doc,Local Limits IPP WQBEL Biologist Memo,Misc. Application and Request Docs,"4/19/2022 12:00:00 AM",-3130391630238484165,WRD - NPDES,Application/Request,HPG-XCC7-NCG09,Application - IPP Local Limits WQBEL Request Form
"https://mienviro.michigan.gov/ncore/downloadpdf/5336563291699515996",CadillacWWTP_LocalLimitsReview_Convs.docx,"Local Limits Review - CBOD5, NH3-N, DO, TSS",Misc. Application and Request Docs,"4/19/2022 12:00:00 AM",5336563291699515996,WRD - NPDES,Application/Request,HPG-XCC7-NCG09,Application - IPP Local Limits WQBEL Request Form
"https://mienviro.michigan.gov/ncore/downloadpdf/-3945892520899596699",Biologist Application Complete Checklist - Municipal_MI0020257_6-1-2022.docx,Biologist App Review Checklist of Analytical,Misc. Application and Request Docs,"6/1/2022 12:00:00 AM",-3945892520899596699,WRD - NPDES,Application/Request,HPG-1ZSF-KC99G,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)
"https://mienviro.michigan.gov/ncore/downloadpdf/-2283050594041417352",Biologist App Review Email_MI0020257_6-1-2022.msg,Biologist App Review Email for Analytical,Misc. Application and Request Docs,"6/1/2022 12:00:00 AM",-2283050594041417352,WRD - NPDES,Application/Request,HPG-1ZSF-KC99G,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)
"https://mienviro.michigan.gov/ncore/downloadpdf/-6056841659418736604",HPC-K20Z-68T3J V2.pdf v2,Submission PDF,Misc. Application and Request Docs,"6/23/2022 12:00:00 AM",-6056841659418736604,WRD - NPDES,Application/Request,HPC-K20Z-68T3J,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-872813351944594838",HPJ-N5BJ-2CYH5 V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"6/23/2022 12:00:00 AM",-872813351944594838,WRD - NPDES,Application/Request,HPJ-N5BJ-2CYH5,Schedule - PFAS POTW Effluent Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-8412550484232206194",Application_HPG-1ZSF-KC99G V2.pdf v2,Submission PDF,Misc. Application and Request Docs,"9/21/2022 12:00:00 AM",-8412550484232206194,WRD - NPDES,Application/Request,HPG-1ZSF-KC99G,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)
"https://mienviro.michigan.gov/ncore/downloadpdf/6698643745379527068",HPN-5DCS-H4WTR V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"10/28/2022 12:00:00 AM",6698643745379527068,WRD - NPDES,Application/Request,HPN-5DCS-H4WTR,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/6871345741167251834",HPP-2914-8S45C V1.pdf v1,Submission PDF,Misc. Application and Request Docs,"11/9/2022 12:00:00 AM",6871345741167251834,WRD - NPDES,Application/Request,HPP-2914-8S45C,Schedule - PFAS POTW Effluent Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-3261503517011531799",HPN-5DCS-H4WTR v2.pdf v2,Submission PDF,Misc. Application and Request Docs,"1/26/2023 12:00:00 AM",-3261503517011531799,WRD - NPDES,Application/Request,HPN-5DCS-H4WTR,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-1501875472525095997",HPG-1ZNB-Y56ZQ v2.pdf v2,Submission PDF,Misc. Application and Request Docs,"1/26/2023 12:00:00 AM",-1501875472525095997,WRD - NPDES,Application/Request,HPG-1ZNB-Y56ZQ,Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/2550046888663328517",HPR-V2MX-EVFMF v1.pdf v1,Submission PDF,Misc. Application and Request Docs,"3/2/2023 12:00:00 AM",2550046888663328517,WRD - NPDES,Application/Request,HPR-V2MX-EVFMF,Schedule - Pollutant Minimization Program (PMP) Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-7396306740027901357",HPS-A3KN-2FH30 v1.pdf v1,Submission PDF,Misc. Application and Request Docs,"4/10/2023 12:00:00 AM",-7396306740027901357,WRD - NPDES,Application/Request,HPS-A3KN-2FH30,Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-3895171563158295781",HPG-1ZNB-Y56ZQ v3.pdf v3,Submission PDF,Misc. Application and Request Docs,"4/20/2023 12:00:00 AM",-3895171563158295781,WRD - NPDES,Application/Request,HPG-1ZNB-Y56ZQ,Schedule - Michigan Industrial Pretreatment Program (IPP) Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-3005959437642101164",RE Cadillac WWTP Application Review - IPP.msg,,Misc. Application and Request Docs,"10/5/2023 12:00:00 AM",-3005959437642101164,WRD - NPDES,Application/Request,HPG-1ZSF-KC99G,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)
"https://mienviro.michigan.gov/ncore/downloadpdf/9048110131299513037",RE Cadillac WWTP - Facility Upgrade History.msg,,Misc. Application and Request Docs,"10/5/2023 12:00:00 AM",9048110131299513037,WRD - NPDES,Application/Request,HPG-1ZSF-KC99G,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance)
"https://mienviro.michigan.gov/ncore/downloadpdf/4944106276029373114",IPP Local Limits PEL_MI0020257_9-30-2025.xls,,Misc. Application and Request Docs,"9/30/2025 12:00:00 AM",4944106276029373114,WRD - NPDES,Application/Request,HQF-TQCJ-GZWEB,Application - IPP Local Limits WQBEL Request Form
