DocMgmtDocurl,DocMgmtDocName,DocMgmtDocDescr,DocMgmtCategory,DocMgmtDocRvcdCreatedDate,DocMgmtDocMgmtId,DocMgmtSourceprogramarea,DocMgmtSourcefunctionalarea,DocMgmtSourcenumber,DocMgmtSourcetype
"https://mienviro.michigan.gov/ncore/downloadpdf/4841671392581047597",Cadillac WWTP Fecal Method email 041718.msg,,NPDES Misc. Site Docs,"4/17/2018 12:00:00 AM",4841671392581047597,n/a,Site,15637,Site
"https://mienviro.michigan.gov/ncore/downloadpdf/-4662633947220908881",Cadillac WWTP May CBOD Exceed 050718.msg,,NPDES Misc. Site Docs,"5/7/2018 12:00:00 AM",-4662633947220908881,n/a,Site,15637,Site
"https://mienviro.michigan.gov/ncore/downloadpdf/9085707484366763135",Cadillac WWTP May CBOD Exceed 050818.msg,,NPDES Misc. Site Docs,"5/8/2018 12:00:00 AM",9085707484366763135,n/a,Site,15637,Site
"https://mienviro.michigan.gov/ncore/downloadpdf/-295355443072597213",Cadillac WWTP DMRQA 38 083118.pdf,,NPDES Misc. Site Docs,"8/31/2018 12:00:00 AM",-295355443072597213,n/a,Site,15637,Site
"https://mienviro.michigan.gov/ncore/downloadpdf/5868232613343772688",Cadillac Asset Mngmnt Email 101118.msg,,NPDES Misc. Site Docs,"10/11/2018 12:00:00 AM",5868232613343772688,n/a,Site,15637,Site
"https://mienviro.michigan.gov/ncore/downloadpdf/-463334436691465071",Cadillac WWTP BOD Exceed 112618.msg,,NPDES Misc. Site Docs,"11/26/2018 12:00:00 AM",-463334436691465071,n/a,Site,15637,Site
"https://mienviro.michigan.gov/ncore/downloadpdf/2197571042959551007",Cadillac WWTP PFAS Letter.pdf,Cadillac WWTP PFAS Letter,NPDES Misc. Site Docs,"3/4/2019 12:00:00 AM",2197571042959551007,n/a,Site,15637,Site
"https://mienviro.michigan.gov/ncore/downloadpdf/1575329048286160499",City of Cadillac December DMR .msg,Notification of violation on December DMR,NPDES Misc. Site Docs,"1/17/2024 12:00:00 AM",1575329048286160499,n/a,Site,15637,Site
"https://mienviro.michigan.gov/ncore/downloadpdf/7045747428092139791",DMRQA Study 44-Cadillac WWTP.pdf,"Results Acceptable - No Data Report form, list of labs or signed checklists received as required. Only graded test results received.",NPDES Misc. Site Docs,"3/20/2025 12:00:00 AM",7045747428092139791,n/a,Site,15637,Site
"https://mienviro.michigan.gov/ncore/downloadpdf/1716654376011487622",Cadillac WWTP 0257 DMRQA45.pdf,"DMRQA Study 45 - Permit Parameter Results Acceptable- Missing Data Report Form, Lab Checklist, and signed Analyte Checklists.",NPDES Misc. Site Docs,"3/30/2026 12:00:00 AM",1716654376011487622,n/a,Site,15637,Site
