Document Date,Year,Document Name,Description,Document Class,Priority,Legacy / Hidden Retrieval Flags,MiEnviro Category,Program Area,Functional Area,Source Number,Source Type,Document Mgmt ID,MiEnviro Deep Link,Review / Recovery Status
2018-09-21,2018,FY18 Biosolids Audit Report.docx,Audit report from nSpect,Biosolids / Land Application,Medium,Evaluation E-DHWW-FYB-ZBN,Inspection Report,WRD - NPDES,Evaluation,E-DHWW-FYB-ZBN,Biosolids Audit (05/11/2018),-4405780203920524018,https://mienviro.michigan.gov/ncore/downloadpdf/-4405780203920524018,Indexed in MiEnviro master record; substantive review/copy recovery status not yet independently verified
