Seq,SavedFile,OriginalName,DocDate,Description,Category,ProgramArea,FunctionalArea,SourceNumber,SourceType,DocMgmtId,SourceURL,Bytes,SHA256,Status,Note
0177,0177_2017-04-03_Paragon Wet Test (3).pdf,Paragon Wet Test (3).pdf v1,2017-04-03,Paragon Wet Test (3).pdf,Applicant Attachments,WRD - NPDES,Application/Request,2Q7-HQ21-P66B,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance),-8713293357649151288,https://mienviro.michigan.gov/ncore/downloadpdf/-8713293357649151288,558030,a95bca5ca4237f685a4aedaef5af1854c5d52514d1135b602fa9589ea32989c4,OK,
0178,0178_2017-04-03_Paragon Wet Test.pdf,Paragon Wet Test.pdf v1,2017-04-03,Paragon Wet Test.pdf,Applicant Attachments,WRD - NPDES,Application/Request,2Q7-HQ21-P66B,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance),6932780206728288696,https://mienviro.michigan.gov/ncore/downloadpdf/6932780206728288696,557471,b0d1331c677838ec9c7b73fb0176fc7f38c1bd1a5a1e0a86dee88f7a435258bb,OK,
0179,0179_2017-04-03_Plant Brochure.pdf,Plant Brochure.pdf v1,2017-04-03,Plant Brochure.pdf,Applicant Attachments,WRD - NPDES,Application/Request,2Q7-HQ21-P66B,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance),3937714205518051674,https://mienviro.michigan.gov/ncore/downloadpdf/3937714205518051674,4285743,12b51b03de98c50698094c994f87140091cd5ee88d7c660891dd3d41de8957dc,OK,
0180,0180_2017-04-03_REC BOAT CABINETRY.pdf,REC BOAT CABINETRY.docx v1,2017-04-03,REC BOAT CABINETRY.docx,Applicant Attachments,WRD - NPDES,Application/Request,2Q7-HQ21-P66B,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance),-6842767691186545255,https://mienviro.michigan.gov/ncore/downloadpdf/-6842767691186545255,56382,dbd6f387a2492f2d26851be32d6752b745c5410d5fed308532cf44d8bcb90a4e,OK,
0181,0181_2017-04-03_REC BOAT CRUISER.pdf,REC BOAT CRUISER.docx v1,2017-04-03,REC BOAT CRUISER.docx,Applicant Attachments,WRD - NPDES,Application/Request,2Q7-HQ21-P66B,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance),-123817907349178312,https://mienviro.michigan.gov/ncore/downloadpdf/-123817907349178312,56344,1de718fb7790041e64532455218cbcdd2dc57dcf24e4c70abd17ebdc2b242029,OK,
0182,0182_2017-04-03_REC BOAT SPORT.pdf,REC BOAT SPORT.docx v1,2017-04-03,REC BOAT SPORT.docx,Applicant Attachments,WRD - NPDES,Application/Request,2Q7-HQ21-P66B,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance),-6756834478233780033,https://mienviro.michigan.gov/ncore/downloadpdf/-6756834478233780033,56418,426d0c961400f15814aada8ff35f5611c1017286d3be629e1b742c231c8080a1,OK,
0183,0183_2017-04-03_REC BOAT TRAILER.pdf,REC BOAT TRAILER.docx v1,2017-04-03,REC BOAT TRAILER.docx,Applicant Attachments,WRD - NPDES,Application/Request,2Q7-HQ21-P66B,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance),-505155985048363429,https://mienviro.michigan.gov/ncore/downloadpdf/-505155985048363429,55964,d38d39d27156be978c70b5738bd4f93bf1ef2a778c873da46612211f6fb84569,OK,
0184,0184_2017-04-03_SPENCER.pdf,SPENCER.docx v1,2017-04-03,SPENCER.docx,Applicant Attachments,WRD - NPDES,Application/Request,2Q7-HQ21-P66B,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance),1829985439158043192,https://mienviro.michigan.gov/ncore/downloadpdf/1829985439158043192,56128,81a80256489dafa080b2dbedd600ed388bf646600d1e6431ba511acb04fafc08,OK,
0185,0185_2017-04-03_WEXFORD LANDFILL.pdf,WEXFORD LANDFILL.docx v1,2017-04-03,WEXFORD LANDFILL.docx,Applicant Attachments,WRD - NPDES,Application/Request,2Q7-HQ21-P66B,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance),2929107239418671816,https://mienviro.michigan.gov/ncore/downloadpdf/2929107239418671816,56579,1f7e70d66b3012a9b251015562ea99bed32584e098c413c7cc1916a266dbf3f3,OK,
0186,0186_2017-04-03_Wet Test ERM 2-2-2017.pdf,Wet Test ERM 2-2-2017.pdf v1,2017-04-03,Wet Test ERM 2-2-2017.pdf,Applicant Attachments,WRD - NPDES,Application/Request,2Q7-HQ21-P66B,Permit Change - National Pollutant Discharge Elimination System (NPDES) Municipal Application Form (Reissuance),-4072267205926815735,https://mienviro.michigan.gov/ncore/downloadpdf/-4072267205926815735,2553342,e0740917193bb863a4148df6bff8f19390b369e889fa34879642f0b8ef24654e,OK,
