DocMgmtDocurl,DocMgmtDocName,DocMgmtDocDescr,DocMgmtCategory,DocMgmtDocRvcdCreatedDate,DocMgmtDocMgmtId,DocMgmtSourceprogramarea,DocMgmtSourcefunctionalarea,DocMgmtSourcenumber,DocMgmtSourcetype
"https://mienviro.michigan.gov/ncore/downloadpdf/6934318977461350840",FY19 Biosolids Lab Data sheet-Oct.pdf,EGLE info from Cadillac's past biosolids annual reports to help with RMP mod review,Misc. Submittal Docs,"4/7/2020 12:00:00 AM",6934318977461350840,WRD - NPDES,Application/Request,HNX-E8Q7-TQ4BF,Schedule - Biosolids Residuals Management Program (RMP) Submittal or Modification
"https://mienviro.michigan.gov/ncore/downloadpdf/8916420307035958490",FY18 Pathogen Results-Spring.pdf,EGLE info from Cadillac's past biosolids annual reports to help with RMP mod review,Misc. Submittal Docs,"4/7/2020 12:00:00 AM",8916420307035958490,WRD - NPDES,Application/Request,HNX-E8Q7-TQ4BF,Schedule - Biosolids Residuals Management Program (RMP) Submittal or Modification
"https://mienviro.michigan.gov/ncore/downloadpdf/-3131571223960417678",TVS Sludge-Temp data for 2018 and 2019 - CS.xlsx,EGLE staff determining 38% TVS,Misc. Submittal Docs,"4/8/2020 12:00:00 AM",-3131571223960417678,WRD - NPDES,Application/Request,HNX-E8Q7-TQ4BF,Schedule - Biosolids Residuals Management Program (RMP) Submittal or Modification
"https://mienviro.michigan.gov/ncore/downloadpdf/-6039639665655559987",EM-FY20 RMP Mod Approval Letter.msg,RMP Mod Approval Letter FY20 Email Correspondence,Misc. Submittal Docs,"4/29/2020 12:00:00 AM",-6039639665655559987,WRD - NPDES,Application/Request,HNX-E8Q7-TQ4BF,Schedule - Biosolids Residuals Management Program (RMP) Submittal or Modification
"https://mienviro.michigan.gov/ncore/downloadpdf/-3205026037225796189",FY20 RMP Mod Approval Letter.pdf,RMP Mod Approval Letter FY20,Misc. Submittal Docs,"4/29/2020 12:00:00 AM",-3205026037225796189,WRD - NPDES,Application/Request,HNX-E8Q7-TQ4BF,Schedule - Biosolids Residuals Management Program (RMP) Submittal or Modification
"https://mienviro.michigan.gov/ncore/downloadpdf/6237514284723177011",EM-FY19 Biosolids LA info - problems.msg,EGLE to WWTP Oper.,Misc. Submittal Docs,"1/14/2021 12:00:00 AM",6237514284723177011,WRD - NPDES,Application/Request,HNT-5SPH-XVKKZ,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-1540861456886629140",Example-CPLR Notification Letter-06S06W04-SF01.docx,went w/ email from EGLE to WWTP Oper.,Misc. Submittal Docs,"1/25/2021 12:00:00 AM",-1540861456886629140,WRD - NPDES,Application/Request,HNT-5SPH-XVKKZ,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/4873548006900359851",EM-CPLR Notification examples.msg,EGLE to WWTP Oper.,Misc. Submittal Docs,"1/25/2021 12:00:00 AM",4873548006900359851,WRD - NPDES,Application/Request,HNT-5SPH-XVKKZ,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/5764293174176539684",Example-CPLR Site Notification Ltr - RH01.pdf,went w/ email from EGLE to WWTP Oper.,Misc. Submittal Docs,"1/25/2021 12:00:00 AM",5764293174176539684,WRD - NPDES,Application/Request,HNT-5SPH-XVKKZ,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/9176220962172897471",Example-CPLR site - exceeds Copper.pdf,went w/ email from EGLE to WWTP Oper.,Misc. Submittal Docs,"1/25/2021 12:00:00 AM",9176220962172897471,WRD - NPDES,Application/Request,HNT-5SPH-XVKKZ,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/2032354698997421530",2021 Biosolids PFAS Monitoring Report Review - Cadillac WWTP.msg,Email Response,Misc. Submittal Docs,"10/29/2021 12:00:00 AM",2032354698997421530,WRD - NPDES,Application/Request,HPC-F6W0-X1G7P,Schedule - Biosolids PFAS Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/1777401984217742158",Cadillac-FY21 DT determination.xlsx,Cindy's notes so far,Misc. Submittal Docs,"11/29/2021 12:00:00 AM",1777401984217742158,WRD - NPDES,Application/Request,HPC-K20Z-68T3J,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/9165338536597504504",2022 Biosolids PFAS Monitoring Report Review - Cadillac WWTP.msg,2022 Email Response,Misc. Submittal Docs,"3/29/2022 12:00:00 AM",9165338536597504504,WRD - NPDES,Application/Request,HPG-CXVZ-DDE1A,Schedule - Biosolids PFAS Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/2287533861268370801",RE_ Concerning your submission #HPC-K20Z-68T3J_ Annual Report Form For Reporting Biosolids.msg,Email reporting a SRT of 20 days,Misc. Submittal Docs,"6/23/2022 12:00:00 AM",2287533861268370801,WRD - NPDES,Application/Request,HPC-K20Z-68T3J,Schedule - Biosolids Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-8643712850746890280",Cadillac WWTP 2025 Below 20 Letter Interim Strategy.pdf,,Misc. Submittal Docs,"4/30/2025 12:00:00 AM",-8643712850746890280,WRD - NPDES,Application/Request,HQB-6T2F-9M76H,Schedule - Biosolids PFAS Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/7982831860443566308",Cadillac WWTP 2025 PFAS Biosolids Letter.msg,,Misc. Submittal Docs,"4/30/2025 12:00:00 AM",7982831860443566308,WRD - NPDES,Application/Request,HQB-6T2F-9M76H,Schedule - Biosolids PFAS Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/4573335286633922747",2026 Cadillac WWTP Biosolids PFAS Letter.msg,,Misc. Submittal Docs,"5/4/2026 12:00:00 AM",4573335286633922747,WRD - NPDES,Application/Request,HQM-0Z2W-CZ7GW,Schedule - Biosolids PFAS Monitoring Report
"https://mienviro.michigan.gov/ncore/downloadpdf/5725793592317696694",Cadillac WWTP Class A EQ Letter_Interim_Strategy_2026.pdf,,Misc. Submittal Docs,"5/4/2026 12:00:00 AM",5725793592317696694,WRD - NPDES,Application/Request,HQM-0Z2W-CZ7GW,Schedule - Biosolids PFAS Monitoring Report
