client_id,lab_id,lab_work_order,analysis_date,qc_batch,method,analyst,dilution,unit,reporting_limit,sampling_date,sample_location,matrix_type,source_pages
WT2509100804JLB-A-DUP,2509147-06,2509147,2025-09-20,B5I2234,533,AA,1,ng/L,2.0,2025-09-10,"Indoor, not flushed","Indoor water, not flushed; exact laboratory matrix code not displayed",13-14 of 49
