DocMgmtDocurl,DocMgmtDocName,DocMgmtDocDescr,DocMgmtCategory,DocMgmtDocRvcdCreatedDate,DocMgmtDocMgmtId,DocMgmtSourceprogramarea,DocMgmtSourcefunctionalarea,DocMgmtSourcenumber,DocMgmtSourcetype
"https://mienviro.michigan.gov/ncore/downloadpdf/-4405780203920524018",FY18 Biosolids Audit Report.docx,Audit report from nSpect,Inspection Report,"9/21/2018 12:00:00 AM",-4405780203920524018,WRD - NPDES,Evaluation,E-DHWW-FYB-ZBN,Biosolids Audit (05/11/2018)
"https://mienviro.michigan.gov/ncore/downloadpdf/4774476861127196487",Inspection Report.docx,,Inspection Report,"9/22/2021 12:00:00 AM",4774476861127196487,WRD - NPDES,Evaluation,E-3H7H-JCYN-ZXB,Pretreatment Compliance Inspection (08/18/2021)
"https://mienviro.michigan.gov/ncore/downloadpdf/9109382976863389692",Cadillac WWTP MI 0020257 CEI Report 092722.docx,,Inspection Report,"9/29/2022 12:00:00 AM",9109382976863389692,WRD - NPDES,Evaluation,E-NCAY-4M8R-FG93,NPDES Compliance Evaluation Inspection (CEI) (09/27/2022)
"https://mienviro.michigan.gov/ncore/downloadpdf/6728668410666358695",2024 Recon Report.docx,,Inspection Report,"4/24/2024 12:00:00 AM",6728668410666358695,WRD - NPDES,Evaluation,E-PN651347951074,NPDES Recon (04/10/2024)
"https://mienviro.michigan.gov/ncore/downloadpdf/-510682859352455980",Inspection Report.docx,,Inspection Report,"7/30/2025 12:00:00 AM",-510682859352455980,WRD - NPDES,Evaluation,E-PP139012015623,NPDES Compliance Evaluation Inspection (CEI) (06/10/2025)
"https://mienviro.michigan.gov/ncore/downloadpdf/-1369103640106107754",Inspection Report.docx,,Inspection Report,"8/14/2025 12:00:00 AM",-1369103640106107754,WRD - NPDES,Evaluation,E-PP027995818650,Biosolids Audit (04/29/2025)
"https://mienviro.michigan.gov/ncore/downloadpdf/4163983663567910122",Inspection Report.docx,,Inspection Report,"8/26/2025 12:00:00 AM",4163983663567910122,WRD - NPDES,Evaluation,E-PN533182730332,Biosolids Site Inspection (04/29/2025)
