Seq,SavedFile,OriginalName,DocDate,Description,Category,ProgramArea,FunctionalArea,SourceNumber,SourceType,DocMgmtId,SourceURL,Bytes,SHA256,Status,Note
0190,0190_2017-05-09_emails regd verbal notify BOD exceed 050917 ul MiW.pdf,emails regd verbal notify BOD exceed 050917 ul MiW.msg,2017-05-09,,NPDES Misc. Site Docs,n/a,Site,15637,Site,7735398460674456608,https://mienviro.michigan.gov/ncore/downloadpdf/7735398460674456608,90084,1a52ced083ed5e452295616964c7022743f07951dd8842e15efc25a2b07527d0,OK,
0191,0191_2017-05-12_written rpt BOD exceed 051217 ul MiW.pdf,written rpt BOD exceed 051217 ul MiW.msg,2017-05-12,,NPDES Misc. Site Docs,n/a,Site,15637,Site,3141508032254302466,https://mienviro.michigan.gov/ncore/downloadpdf/3141508032254302466,57040,262a9fb8460c6f373ddb201f771d2c1c1560d87552484789c6d1c674ff08c14f,OK,
0194,0194_2017-05-17_email addn reporting BOD exceed 051717 ul MiW.pdf,email addn reporting BOD exceed 051717 ul MiW.msg,2017-05-17,,NPDES Misc. Site Docs,n/a,Site,15637,Site,-389607197290388061,https://mienviro.michigan.gov/ncore/downloadpdf/-389607197290388061,89913,276caee31d1a740d13016aa7bd10be84023f8cd88d0ce55f716eb19fd28403b7,OK,
0195,0195_2017-05-19_written rpt ammonia NPDES exceedance 051917.pdf,written rpt ammonia NPDES exceedance 051917.msg,2017-05-19,,NPDES Misc. Site Docs,n/a,Site,15637,Site,-7534533116651044102,https://mienviro.michigan.gov/ncore/downloadpdf/-7534533116651044102,56529,8fa379846f886256c218d005eb035cb8ce2bbbc2f2949ecfac85503b9da24d2c,OK,
0196,0196_2017-05-24_written report BOD exceedance #2 052417.pdf,written report BOD exceedance #2 052417.msg,2017-05-24,,NPDES Misc. Site Docs,n/a,Site,15637,Site,-1358521760501568481,https://mienviro.michigan.gov/ncore/downloadpdf/-1358521760501568481,56619,2b2ae333b9f697f91281a9b2136c732fdcf34e236949671c8ead0bd23d37f3d0,OK,
0199,0199_2017-06-15_written report BOD exceedance 061517.pdf,written report BOD exceedance 061517.msg,2017-06-15,,NPDES Misc. Site Docs,n/a,Site,15637,Site,5876564337621442480,https://mienviro.michigan.gov/ncore/downloadpdf/5876564337621442480,55985,629b356c353b8e6c09133c53edc52df8fb9fe2c054e35e6279c46835b9f29c3d,OK,
0200,0200_2017-07-12_written report BOD exceedance 071217.pdf,written report BOD exceedance 071217.msg,2017-07-12,,NPDES Misc. Site Docs,n/a,Site,15637,Site,-5622633242256800541,https://mienviro.michigan.gov/ncore/downloadpdf/-5622633242256800541,55662,44c31611dbbda8f4d9acff799b62ec3218b53d44dd616f52a3abdb8ceae26a50,OK,
0207,0207_2017-08-31_Cadillac WWTP DMRQA 37 083117.pdf,Cadillac WWTP DMRQA 37 083117.pdf,2017-08-31,,NPDES Misc. Site Docs,n/a,Site,15637,Site,-4403402754038879326,https://mienviro.michigan.gov/ncore/downloadpdf/-4403402754038879326,861285,e6b4e59a36d50114cc4f6850f9e825e6d161ad9cd94aa3e0eaa857ed26f02e9d,OK,
0237,0237_2018-02-14_Cadillac WWTP Ammonia Method 021418 email.pdf,Cadillac WWTP Ammonia Method 021418 email.msg,2018-02-14,,NPDES Misc. Site Docs,n/a,Site,15637,Site,-7195529521434838094,https://mienviro.michigan.gov/ncore/downloadpdf/-7195529521434838094,111074,2c0739b418781463b88472301c78cfdc32ac3cb6b8e980caa05511b475a7dd87,OK,
0241,0241_2018-03-15_Cadillac WWTP Ammonia Method 031518 email.pdf,Cadillac WWTP Ammonia Method 031518 email.msg,2018-03-15,,NPDES Misc. Site Docs,n/a,Site,15637,Site,-2361783230760937000,https://mienviro.michigan.gov/ncore/downloadpdf/-2361783230760937000,105588,f443f7d3ef660cf929fb4f06c7783c717528b9a4beead1ae0f41f420cba2eacd,OK,
0252,0252_2018-04-17_Cadillac WWTP Fecal Method email 041718.pdf,Cadillac WWTP Fecal Method email 041718.msg,2018-04-17,,NPDES Misc. Site Docs,n/a,Site,15637,Site,4841671392581047597,https://mienviro.michigan.gov/ncore/downloadpdf/4841671392581047597,66085,76139a11277a608d2c2e959f07e324d9666ee78f21ca19f661125af9fa8d4973,OK,
0255,0255_2018-05-07_Cadillac WWTP May CBOD Exceed 050718.pdf,Cadillac WWTP May CBOD Exceed 050718.msg,2018-05-07,,NPDES Misc. Site Docs,n/a,Site,15637,Site,-4662633947220908881,https://mienviro.michigan.gov/ncore/downloadpdf/-4662633947220908881,40711,6126a13afdd6f3ad0f94e2e3e229e9cdcdeab5f248fb7d3dc2738f518898f58a,OK,
0256,0256_2018-05-08_Cadillac WWTP May CBOD Exceed 050818.pdf,Cadillac WWTP May CBOD Exceed 050818.msg,2018-05-08,,NPDES Misc. Site Docs,n/a,Site,15637,Site,9085707484366763135,https://mienviro.michigan.gov/ncore/downloadpdf/9085707484366763135,41212,b321f38848869335b89119bbb776fa38380d9db8463142723717fc5f09cb9169,OK,
0325,0325_2018-08-31_Cadillac WWTP DMRQA 38 083118.pdf,Cadillac WWTP DMRQA 38 083118.pdf,2018-08-31,,NPDES Misc. Site Docs,n/a,Site,15637,Site,-295355443072597213,https://mienviro.michigan.gov/ncore/downloadpdf/-295355443072597213,723932,98fd1431acc18dbf9bb45bd7e7efc84f13fb4e51ef00ca3d56faee9a49154200,OK,
0340,0340_2018-10-11_Cadillac Asset Mngmnt Email 101118.pdf,Cadillac Asset Mngmnt Email 101118.msg,2018-10-11,,NPDES Misc. Site Docs,n/a,Site,15637,Site,5868232613343772688,https://mienviro.michigan.gov/ncore/downloadpdf/5868232613343772688,139036,6cadb6a96e6b262511e4da41d02eca4ce80680ad0cd924e7c68857a881062121,OK,
0379,0379_2018-11-26_Cadillac WWTP BOD Exceed 112618.pdf,Cadillac WWTP BOD Exceed 112618.msg,2018-11-26,,NPDES Misc. Site Docs,n/a,Site,15637,Site,-463334436691465071,https://mienviro.michigan.gov/ncore/downloadpdf/-463334436691465071,56072,e6d0ab9cc039e88e0772daf9914ea63377cdb9400888d5ccffacdfeabc5a11de,OK,
