Seq,SavedFile,OriginalName,DocDate,Description,Category,ProgramArea,FunctionalArea,SourceNumber,SourceType,DocMgmtId,SourceURL,Bytes,SHA256,Status,Note
0297,0297_2018-06-13_WQBEL Memo - Conventionals (WORD).pdf,WQBEL Memo - Conventionals (WORD).docx,2018-06-13,,Misc. NPDES Permit Docs,WRD - NPDES,Permit,MI0020257 v6.0,NPDES Individual Permit,3628686366959490149,https://mienviro.michigan.gov/ncore/downloadpdf/3628686366959490149,64604,cf9fd2af33d7efd9edd3870ce8bad4b7a239aec59f4768eb5370f5a9e6cd4ed5,OK,
0322,0322_2018-08-02_Public Notice Document_Cadillac WWTP.pdf,Public Notice Document_Cadillac WWTP.docx,2018-08-02,,Misc. NPDES Permit Docs,WRD - NPDES,Permit,MI0020257 v6.0,NPDES Individual Permit,-4635650844082025800,https://mienviro.michigan.gov/ncore/downloadpdf/-4635650844082025800,53213,987cffc548fab237bce8fdc70ffeb501a206e9025503c6e3be05e6c599fcd007,OK,
0326,0326_2018-09-12_Additional Email Correspondence_Asset Management Conversation.pdf,Additional Email Correspondence_Asset Management Conversation.msg,2018-09-12,-Asking about Cadillac Asset Management and updated maps,Misc. NPDES Permit Docs,WRD - NPDES,Permit,MI0020257 v6.0,NPDES Individual Permit,9171882716938331285,https://mienviro.michigan.gov/ncore/downloadpdf/9171882716938331285,70741,ef6102a6d438556826a312a1eb87af4c9d74f4377d8fd63a3739e0d71aeb74d4,OK,
0331,0331_2018-09-20_Additional Email Correspondence_Chlorine and UV Inquiry.pdf,Additional Email Correspondence_Chlorine and UV Inquiry.msg,2018-09-20,,Misc. NPDES Permit Docs,WRD - NPDES,Permit,MI0020257 v6.0,NPDES Individual Permit,4781418742612633433,https://mienviro.michigan.gov/ncore/downloadpdf/4781418742612633433,101035,b0440ae9e001fac873727208551d12fb6ab0c8fb4d5d8f5d44b48d3e7058e2b8,OK,
