DocMgmtDocurl,DocMgmtDocName,DocMgmtDocDescr,DocMgmtCategory,DocMgmtDocRvcdCreatedDate,DocMgmtDocMgmtId,DocMgmtSourceprogramarea,DocMgmtSourcefunctionalarea,DocMgmtSourcenumber,DocMgmtSourcetype
"https://mienviro.michigan.gov/ncore/downloadpdf/-6199198975127218266",WQBEL Memo - Toxics.doc,WQBEL Memo - Toxics,Conversion - Permit,"5/19/2008 12:00:00 AM",-6199198975127218266,WRD - NPDES,Permit,MI0020257 v4.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/7417409671612539305",Public Notice Letter.doc,Public Notice Letter,Conversion - Permit,"6/10/2008 12:00:00 AM",7417409671612539305,WRD - NPDES,Permit,MI0020257 v4.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/7540387265222873387",Basis for Decision Memo.doc,Basis for Decision Memo,Conversion - Permit,"6/17/2008 12:00:00 AM",7540387265222873387,WRD - NPDES,Permit,MI0020257 v4.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/479889237807114597",QA QC Report - Individual Permit.doc,QA QC Report - Individual Permit,Conversion - Permit,"9/2/2008 12:00:00 AM",479889237807114597,WRD - NPDES,Permit,MI0020257 v4.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/5150751226545787752",Issued Letter - Individual Permit.doc,Issued Letter - Individual Permit,Conversion - Permit,"9/2/2008 12:00:00 AM",5150751226545787752,WRD - NPDES,Permit,MI0020257 v4.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/6066649281144654349",CA Cadillac WWTP IPP Annual Report 2010.pdf,,Conversion - Permit,"4/29/2011 12:00:00 AM",6066649281144654349,WRD - NPDES,Application/Request,ce_soc_detail-25457,Schedule - Michigan Industrial Pretreatment Program Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-2587941060086653778",WQBEL Memo - Conventionals.doc,WQBEL Memo - Conventionals,Conversion - Permit,"11/9/2012 12:00:00 AM",-2587941060086653778,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/-750857842152552655",Application Complete Checklist.doc,Application Complete Checklist,Conversion - Permit,"3/9/2013 12:00:00 AM",-750857842152552655,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/-8853155827505618463",WQBEL Memo - Toxics.doc,WQBEL Memo - Toxics,Conversion - Permit,"4/18/2013 12:00:00 AM",-8853155827505618463,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/-4758370497540417923",Application Compliance Comments.doc,Application Compliance Comments,Conversion - Permit,"5/17/2013 12:00:00 AM",-4758370497540417923,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/8273775742265584790",Permit Template - Municipal.doc,Permit Template - Municipal,Conversion - Permit,"5/20/2013 12:00:00 AM",8273775742265584790,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/103605179192073784",Fact Sheet.doc,Fact Sheet,Conversion - Permit,"5/21/2013 12:00:00 AM",103605179192073784,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/6383819432886238526",Basis for Decision Memo.doc,Basis for Decision Memo,Conversion - Permit,"5/22/2013 12:00:00 AM",6383819432886238526,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/-3570540961383078534",Pre-Public Notice Letter.doc,Pre-Public Notice Letter,Conversion - Permit,"5/23/2013 12:00:00 AM",-3570540961383078534,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/2042187794808505003",Public Notice Document.doc,Public Notice Document,Conversion - Permit,"5/23/2013 12:00:00 AM",2042187794808505003,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/4068333476844843234",Issued Letter - Individual Permit.doc,Issued Letter - Individual Permit,Conversion - Permit,"5/23/2013 12:00:00 AM",4068333476844843234,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/7597357992452969174",Cadillac WWTP IPP 2011.pdf,,Conversion - Permit,"6/7/2013 12:00:00 AM",7597357992452969174,WRD - NPDES,Application/Request,ce_soc_detail-25458,Schedule - Michigan Industrial Pretreatment Program Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-5476792548719461782",General Purpose Memo.doc,General Purpose Memo,Conversion - Permit,"8/8/2013 12:00:00 AM",-5476792548719461782,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/-6015990787720855289",Public Notice Notification.doc,Public Notice Notification,Conversion - Permit,"8/16/2013 12:00:00 AM",-6015990787720855289,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/1627519268423672263",Public Notice Letter.doc,Public Notice Letter,Conversion - Permit,"8/16/2013 12:00:00 AM",1627519268423672263,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/8003362588879650113",QA QC Report - Individual Permit.doc,QA QC Report - Individual Permit,Conversion - Permit,"9/25/2013 12:00:00 AM",8003362588879650113,WRD - NPDES,Permit,MI0020257 v5.0,NPDES Individual Permit
"https://mienviro.michigan.gov/ncore/downloadpdf/8183547368058181207",Cadillac PMP.pdf,,Conversion - Permit,"3/31/2014 12:00:00 AM",8183547368058181207,WRD - NPDES,Application/Request,ce_soc_detail-47836,Schedule - Pollutant Minimization Program (PMP) Annual Report
"https://mienviro.michigan.gov/ncore/downloadpdf/-8459938767715139506",Fact Sheet.doc,Fact Sheet,Conversion - Permit,"7/8/2015 12:00:00 AM",-8459938767715139506,WRD - NPDES,Permit,MI0020257 v5.1,NPDES Individual Permit
