DocMgmtDocurl,DocMgmtDocName,DocMgmtDocDescr,DocMgmtCategory,DocMgmtDocRvcdCreatedDate,DocMgmtDocMgmtId,DocMgmtSourceprogramarea,DocMgmtSourcefunctionalarea,DocMgmtSourcenumber,DocMgmtSourcetype
"https://mienviro.michigan.gov/ncore/downloadpdf/-5466261733930014819",Cadillac WWTP 2023 SFS 061223.docx,,Misc. NPDES Evaluation Docs,"6/12/2023 12:00:00 AM",-5466261733930014819,WRD - NPDES,Evaluation,E-11682,NPDES CSI-Conventionals Only (07/10/2023)
"https://mienviro.michigan.gov/ncore/downloadpdf/-1851005839859134110",DMRQA Study 44-Cadillac WWTP_COPY.pdf,"Results Acceptable - No Data Report form, list of labs or signed checklists received as required. Only graded test results received.",Misc. NPDES Evaluation Docs,"3/20/2025 12:00:00 AM",-1851005839859134110,WRD - NPDES,Evaluation,E-PP139012015623,NPDES Compliance Evaluation Inspection (CEI) (06/10/2025)
"https://mienviro.michigan.gov/ncore/downloadpdf/8598444985671510356",Cadillac WWTP CEI Photos.pdf,,Misc. NPDES Evaluation Docs,"7/30/2025 12:00:00 AM",8598444985671510356,WRD - NPDES,Evaluation,E-PP139012015623,NPDES Compliance Evaluation Inspection (CEI) (06/10/2025)
"https://mienviro.michigan.gov/ncore/downloadpdf/2774844551579587410",FW_ Michigan Department of Environment_ Great Lakes_ and Energy - Lab Report 2510354.msg,,Misc. NPDES Evaluation Docs,"11/24/2025 12:00:00 AM",2774844551579587410,WRD - NPDES,Evaluation,E-PP960227970222,Sampling Only (Toxics) (10/22/2025)
"https://mienviro.michigan.gov/ncore/downloadpdf/4688361025082182327",2510354 FINAL EGLE Excel 24 Nov 25 1129.xls,,Misc. NPDES Evaluation Docs,"11/24/2025 12:00:00 AM",4688361025082182327,WRD - NPDES,Evaluation,E-PP960227970222,Sampling Only (Toxics) (10/22/2025)
"https://mienviro.michigan.gov/ncore/downloadpdf/7256004877716821693",2510354_1 ENVReport 11 24 2025 1129.pdf,,Misc. NPDES Evaluation Docs,"11/24/2025 12:00:00 AM",7256004877716821693,WRD - NPDES,Evaluation,E-PP960227970222,Sampling Only (Toxics) (10/22/2025)
"https://mienviro.michigan.gov/ncore/downloadpdf/4931570776904702952",October 2025 PFAS sample results.msg,,Misc. NPDES Evaluation Docs,"11/26/2025 12:00:00 AM",4931570776904702952,WRD - NPDES,Evaluation,E-PP960227970222,Sampling Only (Toxics) (10/22/2025)
